log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,Timestamp,Machine,Benchmark,Header,SDC,LOGGED_ERRORS,ACC_ERR,ACC_TIME,ERR_OUTOFORDER,ERR_CORRUPTED,ERR_LINK,ERR_SYNC,IT_OOO,IT_CORRUPTED,IT_LINK,IT_SYNC,IT_OOO_CORR,IT_SYNC_CORR,IT_SYNC_OOO,IT_LINK_OOO,IT_LINK_CORR,IT_LINK_SYNC,IT_MULTIPLE,BALANCE_MISMATCHES,Logname
2016_09_07_10_36_35_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 0, 1449347158, 9.63189963385, 0.240062312612, 1,Wed Sep  7 10:36:35 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 722 , 7.3557 , 500 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_36_35_cudaQuickSortCDP_carolk402.log
2016_09_07_10_38_06_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 0, 1067269156, 5.01361326446, 0.687054622911, 1,Wed Sep  7 10:38:06 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 1365 , 6.790157 , 21 , 479 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , ./2016_09_07_10_38_06_cudaQuickSortCDP_carolk402.log
2016_09_07_10_38_29_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 0, 931266577, 9.22636956897, 0.410182802888, 1,Wed Sep  7 10:38:29 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 19 , 19 , 6.807163 , 18 , 1 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , ./2016_09_07_10_38_29_cudaQuickSortCDP_carolk402.log
2016_09_07_10_39_05_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 0, 38661540, 5.40817413306, 0.413135995718, 1,Wed Sep  7 10:39:05 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 3496 , 5.675913 , 0 , 500 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , ./2016_09_07_10_39_05_cudaQuickSortCDP_carolk402.log
2016_09_07_10_39_43_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 0, 2424358777, 6.56817492991, 0.992957704437, 1,Wed Sep  7 10:39:43 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 23853 , 5.928943 , 500 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_39_43_cudaQuickSortCDP_carolk402.log
2016_09_07_10_41_33_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 0, 2052197043, 4.3178318098, 0.0767581688166, 1,Wed Sep  7 10:41:33 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 146 , 146 , 6.073834 , 142 , 4 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_41_33_cudaQuickSortCDP_carolk402.log
2016_09_07_10_43_44_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 0, 41023751, 6.87214523291, 0.145216328733, 1,Wed Sep  7 10:43:44 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 6.282842 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_43_44_cudaQuickSortCDP_carolk402.log
2016_09_07_10_44_43_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 0, 525951209, 8.52178649263, 0.195579283166, 1,Wed Sep  7 10:44:43 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 7 , 7 , 6.298886 , 3 , 4 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_44_43_cudaQuickSortCDP_carolk402.log
2016_09_07_10_45_54_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 0, 2623430595, 3.6142864024, 0.974994639039, 1,Wed Sep  7 10:45:54 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 5.792451 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_45_54_cudaQuickSortCDP_carolk402.log
2016_09_07_10_46_37_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 0, 2314778652, 3.2042099194, 0.0763108693461, 1,Wed Sep  7 10:46:37 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 306 , 306 , 5.970654 , 242 , 64 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_46_37_cudaQuickSortCDP_carolk402.log
2016_09_07_10_47_35_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 0, 1496339565, 9.72018118695, 0.382141962556, 1,Wed Sep  7 10:47:35 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 2234 , 5.809301 , 0 , 500 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , ./2016_09_07_10_47_35_cudaQuickSortCDP_carolk402.log
2016_09_07_10_51_45_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 2060423260, 7.03206259628, 0.681784713646, 1,Wed Sep  7 10:51:45 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 5.169091 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_51_45_cudaQuickSortCDP_carolk402.log
2016_09_07_10_53_58_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1101636789, 13.4067574476, 0.31332043444, 1,Wed Sep  7 10:53:58 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 523 , 6.431129 , 498 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_53_58_cudaQuickSortCDP_carolk402.log
2016_09_07_10_55_00_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1394014791, 13.0961330029, 0.498469556663, 1,Wed Sep  7 10:55:00 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 5.388807 , 3 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_55_00_cudaQuickSortCDP_carolk402.log
2016_09_07_10_56_23_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 2376681570, 7.81592910899, 0.0783560272053, 1,Wed Sep  7 10:56:23 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 6.016962 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_56_23_cudaQuickSortCDP_carolk402.log
2016_09_07_10_57_07_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 2593117808, 13.7081808465, 0.0554888181835, 1,Wed Sep  7 10:57:07 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 105 , 105 , 6.557958 , 102 , 3 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_57_07_cudaQuickSortCDP_carolk402.log
2016_09_07_10_57_48_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1021969948, 11.2013298212, 0.201427577577, 1,Wed Sep  7 10:57:48 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 20 , 20 , 5.6556 , 18 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_57_48_cudaQuickSortCDP_carolk402.log
2016_09_07_10_58_21_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1980541919, 13.5610131604, 0.770272027844, 1,Wed Sep  7 10:58:21 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 156 , 156 , 6.162363 , 154 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_58_21_cudaQuickSortCDP_carolk402.log
2016_09_07_10_58_48_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1679018165, 24.1034365885, 0.978885528988, 1,Wed Sep  7 10:58:48 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 1 , 1 , 6.191665 , 1 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_10_58_48_cudaQuickSortCDP_carolk402.log
2016_09_07_11_00_35_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1533913385, 11.4942462282, 0.174105763851, 1,Wed Sep  7 11:00:35 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 6.668962 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_00_35_cudaQuickSortCDP_carolk402.log
2016_09_07_11_02_40_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1125853183, 13.5254379379, 0.451153637094, 1,Wed Sep  7 11:02:40 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 5 , 5 , 5.673078 , 3 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_02_40_cudaQuickSortCDP_carolk402.log
2016_09_07_11_03_07_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 822056483, 10.5756162509, 0.663431195598, 1,Wed Sep  7 11:03:07 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 7.08975 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_03_07_cudaQuickSortCDP_carolk402.log
2016_09_07_11_06_12_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 2408151842, 12.6409767162, 0.765138250688, 1,Wed Sep  7 11:06:12 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 6 , 6 , 5.837023 , 6 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_06_12_cudaQuickSortCDP_carolk402.log
2016_09_07_11_07_15_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 2638736968, 3.39139187039, 0.0668491870817, 1,Wed Sep  7 11:07:15 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 1946 , 5.562186 , 500 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_07_15_cudaQuickSortCDP_carolk402.log
2016_09_07_11_08_55_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 918563754, 7.05468126814, 0.864307716833, 1,Wed Sep  7 11:08:55 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 6.007744 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_08_55_cudaQuickSortCDP_carolk402.log
2016_09_07_11_13_35_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 396314988, 0.958406239231, 0.239369839499, 1,Wed Sep  7 11:13:35 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 207 , 207 , 6.103832 , 205 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , ./2016_09_07_11_13_35_cudaQuickSortCDP_carolk402.log
2016_09_07_11_15_46_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 2278006031, 3.50618778521, 0.770941245312, 1,Wed Sep  7 11:15:46 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 6.730374 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_15_46_cudaQuickSortCDP_carolk402.log
2016_09_07_11_18_57_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1687975115, 4.76497729229, 0.419658300005, 1,Wed Sep  7 11:18:57 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 178 , 178 , 6.215569 , 177 , 1 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , ./2016_09_07_11_18_57_cudaQuickSortCDP_carolk402.log
2016_09_07_11_19_12_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1162572641, 10.3655004638, 0.148533847576, 1,Wed Sep  7 11:19:12 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 5.384652 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_19_12_cudaQuickSortCDP_carolk402.log
2016_09_07_11_21_36_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 2625022231, 10.8404988567, 0.875392383655, 1,Wed Sep  7 11:21:36 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 5.793541 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_21_36_cudaQuickSortCDP_carolk402.log
2016_09_07_11_24_13_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1329695075, 7.22613219362, 0.095400925009, 1,Wed Sep  7 11:24:13 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 5.595796 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_24_13_cudaQuickSortCDP_carolk402.log
2016_09_07_11_25_08_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1546078955, 24.0873728497, 0.428552466415, 1,Wed Sep  7 11:25:08 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 1 , 1 , 5.973837 , 1 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_25_08_cudaQuickSortCDP_carolk402.log
2016_09_07_11_28_57_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 822275802, 7.74905347944, 0.756372630953, 1,Wed Sep  7 11:28:57 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 6.183635 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_28_57_cudaQuickSortCDP_carolk402.log
2016_09_07_11_33_28_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1485905478, 13.0313108874, 0.353303966956, 1,Wed Sep  7 11:33:28 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 459 , 459 , 5.479348 , 457 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_33_28_cudaQuickSortCDP_carolk402.log
2016_09_07_11_35_17_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 607001663, 7.23185176951, 0.760586604243, 1,Wed Sep  7 11:35:17 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 5.875597 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_35_17_cudaQuickSortCDP_carolk402.log
2016_09_07_11_36_03_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 2112281274, 6.54264373203, 0.71554676434, 1,Wed Sep  7 11:36:03 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 5.487962 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_36_03_cudaQuickSortCDP_carolk402.log
2016_09_07_11_37_16_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1034739131, 3.75020885226, 0.377699032768, 1,Wed Sep  7 11:37:16 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 7.292367 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_37_16_cudaQuickSortCDP_carolk402.log
2016_09_07_11_37_53_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1670542943, 3.24226279271, 0.41904910875, 1,Wed Sep  7 11:37:53 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 4 , 4 , 6.289847 , 2 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_37_53_cudaQuickSortCDP_carolk402.log
2016_09_07_11_41_31_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 1965902760, 12.4564396168, 0.870744054184, 1,Wed Sep  7 11:41:31 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 25 , 25 , 6.184099 , 23 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_41_31_cudaQuickSortCDP_carolk402.log
2016_09_07_11_42_17_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 2200473763, 10.418571758, 0.644734840757, 1,Wed Sep  7 11:42:17 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 7.053887 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_42_17_cudaQuickSortCDP_carolk402.log
2016_09_07_11_43_55_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, rf, 2, 712821444, 6.68482499052, 0.139945103362, 1,Wed Sep  7 11:43:55 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 5.847633 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_11_43_55_cudaQuickSortCDP_carolk402.log
